blockNumber,min_min,max_max,total_difference
14273406,2601.1788,2602.4513,1.2725000000000364
14273537,2610.435,2611.6538,1.2188000000001011
14273662,2625.5647,2626.7574,1.192700000000059
14273794,2624.8891,2628.6574,3.768300000000181
14274056,2612.8364,2620.0555,7.2190999999997985
14274077,2613.2085,2615.4646,2.2560999999996056
14274191,2599.3986,2604.5807,5.182099999999991
14274315,2606.3315,2607.0468,0.7153000000002976
14274373,2589.798,2590.9353,1.137300000000323
14274435,2581.3079,2589.0169,7.709000000000287
14274550,2591.867,2609.7877,17.92069999999967
14274565,2614.697,2618.3855,3.688499999999749
14274813,2605.7488,2613.6304,7.881600000000162
14275042,2628.2919,2632.486,4.1940999999997075
14275100,2629.6643,2629.6643,0.0
14275148,2664.1012,2684.525,20.42380000000003
14275151,2664.1012,2684.525,20.42380000000003
14275165,2682.9953,2685.1619,2.1666000000000167
14275366,2695.8165,2699.8169,4.0003999999999
14275384,2703.5141,2703.8081,0.2940000000003238
14275448,2706.7504,2710.8905,4.140100000000075
14275555,2720.3798,2720.9799,0.6000999999996566
14275638,2710.7763,2710.7763,0.0
14275686,2700.6134,2703.1946,2.581199999999626
14275948,2676.9476,2699.8985,22.95089999999982
14275950,2676.9476,2699.8985,22.95089999999982
14275965,2665.5877,2673.1954,7.6077000000000226
14275975,2665.4489,2668.6032,3.1543000000001484
14276003,2677.377,2677.6551,0.2780999999999949
14276177,2706.3949,2716.5939,10.19900000000007
14276210,2718.3604,2727.533,9.172599999999875
14276248,2735.0989,2736.5011,1.4021999999999935
14276321,2720.7019,2729.2371,8.535199999999804
14276461,2715.1038,2719.0174,3.913600000000315
14276536,2715.9066,2717.3226,1.4160000000001673
14276563,2693.9063,2694.9633,1.056999999999789
14276619,2709.9373,2711.3615,1.424199999999928
14276704,2698.9155,2699.1101,0.19459999999980937
14276717,2698.9788,2699.4651,0.4863000000000284
14276790,2659.1692,2680.5177,21.348500000000058
14276999,2678.5401,2679.9582,1.4180999999998676
14277143,2692.4183,2693.3221,0.9038000000000466
14277267,2682.3569,2682.3767,0.019799999999577267
14277397,2696.8535,2697.1888,0.3352999999997337
14277557,2710.0574,2710.4195,0.36209999999982756
14277566,2710.3847,2710.3847,0.0
14277830,,,
14278053,2716.4729,2730.6373,14.16439999999966
14278083,,,
14278098,2770.0986,2785.9053,15.806700000000092
14278114,2784.9163,2784.9409,0.024600000000191358
14278232,2809.3008,2810.8002,1.4994000000001506
14278272,2817.9687,2824.1627,6.19399999999996
14278329,2767.6996,2773.7695,6.069899999999961
14278337,2768.0973,2768.0973,0.0
14278355,2756.6523,2767.5844,10.932099999999991
14278365,2753.4157,2764.2588,10.84310000000005
14278429,2774.0051,2783.2154,9.210300000000188
14278565,2828.5649,2838.4075,9.842599999999948
14278569,2828.5649,2840.2809,11.71600000000035
14278573,2836.5135,2840.2809,3.7674000000001797
14278634,2826.5038,2835.1597,8.655900000000202
14278687,2828.5587,2832.3936,3.834899999999834
14278900,2812.3132,2813.6508,1.3375999999998385
14279142,2803.3732,2809.5057,6.132500000000164
14279253,2795.0157,2800.9102,5.89449999999988
14279409,2786.4235,2788.9567,2.5332000000003063
14279554,2804.7686,2804.7686,0.0
14279670,2811.3813,2811.3877,0.006400000000212458
14279860,,,
14279939,2768.5268,2772.0778,3.550999999999931
14280193,2778.9081,2780.5423,1.6341999999999643
14280284,2769.2274,2769.2509,0.02349999999978536
14280406,,,
14280469,2780.3129,2780.6543,0.34140000000024884
14280498,2780.4344,2786.1794,5.744999999999891
14280502,2780.4344,2786.2853,5.8508999999999105
14280703,2763.7706,2768.0845,4.313900000000103
14280711,2750.4171,2768.0808,17.663700000000063
14280727,2749.3182,2749.3739,0.05569999999988795
14281020,2749.7554,2753.5108,3.7554000000000087
14281293,2759.7903,2762.3185,2.5281999999997424
14281297,2762.0057,2762.3185,0.3127999999996973
14281298,2762.0057,2762.0709,0.06520000000000437
14281377,2755.0684,2757.543,2.4746000000000095
14281569,2758.728,2758.8068,0.07879999999977372
14281841,2751.1267,2755.4657,4.3390000000003965
14281911,2765.8184,2777.3359,11.517499999999927
14282112,2773.6095,2774.4221,0.8125999999997475
14282362,2776.326,2781.5745,5.248500000000149
14282369,2777.9543,2778.1458,0.1914999999999054
14282551,2786.8928,2799.0697,12.176899999999932
14282637,2792.6745,2792.7087,0.0342000000000553
14282919,2786.0999,2824.2188,38.11889999999994
14283218,2790.848,2790.8886,0.040600000000267755
14283325,2774.7726,2782.8898,8.117200000000139
14283550,2807.5637,2807.666,0.10230000000001382
14283596,2824.1815,2826.203,2.0214999999998327
14284013,2818.2222,2824.3364,6.1141999999999825
14284137,2845.2084,2845.2668,0.058399999999892316
14284291,2828.1569,2828.3474,0.19050000000015643
14284423,2804.635,2804.7037,0.06869999999980791
14284556,2802.3449,2803.5015,1.1565999999997985
14284601,2784.6828,2789.9277,5.244900000000143
14284741,2779.5234,2779.7438,0.22040000000015425
14284825,2774.358,2775.6219,1.2638999999999214
14285013,2752.3601,2755.1011,2.7409999999999854
14285113,2748.4347,2748.744,0.3093000000003485
14285166,2721.9111,2729.2539,7.342800000000352
14285182,2715.4475,2716.2678,0.820299999999861
14285271,2711.1513,2711.4927,0.3413999999997941
14285380,2704.0958,2704.1631,0.06730000000015934
14285418,2688.7579,2689.5131,0.7552000000000589
14285422,2688.7579,2689.4288,0.6709000000000742
14285478,2694.1534,2698.2769,4.123499999999694
14285683,2704.5728,2704.7579,0.1851000000001477
14285822,2719.0088,2719.0517,0.04289999999991778
14285935,2714.6681,2721.2868,6.61869999999999
14286190,2710.2316,2711.1115,0.8798999999999069
14286194,2710.2316,2711.1115,0.8798999999999069
14286417,2713.7897,2713.8759,0.0862000000001899
14286455,2713.4882,2713.8144,0.32620000000042637
14286732,2726.6029,2729.5146,2.91170000000011
14286846,2738.7859,2745.3307,6.544800000000123
14286976,2744.0282,2744.128,0.09979999999995925
14287010,2742.6415,2742.778,0.13649999999961437
14287026,2739.1143,2742.9594,3.845100000000002
14287035,2738.4342,2742.9529,4.518700000000081
14287249,2735.1227,2737.3916,2.2689000000000306
14287369,2754.3624,2754.3624,0.0
14287525,2756.3601,2758.4011,2.0410000000001673
14287749,2777.5402,2791.0359,13.495699999999943
14287762,2790.6272,2800.6195,9.992299999999886
14287796,2808.1368,2808.3094,0.17259999999987485
14288066,2824.0239,2824.0403,0.01639999999997599
14288341,2823.2441,2825.3064,2.06230000000005
14288465,2818.4991,2820.4302,1.9310999999997875
14288509,2765.4094,2779.385,13.975600000000213
14288516,2765.4094,2772.603,7.19360000000006
14288544,2739.6174,2766.1519,26.534499999999753
14288574,2752.9988,2758.725,5.726200000000063
14288590,2765.818,2767.0714,1.2533999999996013
14288770,2764.4633,2767.4155,2.9522000000001754
14288854,2752.7286,2755.2413,2.5127000000002226
14288979,2765.6164,2773.6035,7.987100000000282
14289011,2808.2629,2811.0616,2.798699999999826
14289165,2796.7209,2807.1486,10.427700000000186
14289324,2777.8522,2778.8842,1.0320000000001528
14289440,2774.7152,2775.4704,0.7552000000000589
14289681,2766.5629,2774.472,7.909100000000308
14289688,,,
14289739,2742.3874,2747.7528,5.365400000000136
14290088,2712.9365,2726.7256,13.789100000000417
14290105,2697.4818,2711.0262,13.544399999999769
14290140,2672.7789,2681.8653,9.08640000000014
14290155,2656.8003,2660.1463,3.3460000000000036
14290165,2658.4574,2659.104,0.6466000000000349
14290208,2626.5772,2634.4571,7.879899999999907
14290224,2627.7289,2633.7549,6.02599999999984
14290241,2628.2744,2631.7419,3.4675000000002
14290510,2641.8417,2649.3479,7.506200000000263
14290518,2643.0483,2643.1226,0.07430000000022119
14290529,2640.9895,2642.6266,1.6370999999999185
14290626,2573.5909,2588.9792,15.388300000000072
14290633,2573.675,2583.1547,9.479699999999866
14290665,2591.7508,2600.1274,8.376600000000053
14290756,2599.6505,2599.6505,0.0
14290774,2615.4886,2615.6552,0.16660000000001673
14290966,2625.8631,2631.6112,5.748099999999795
14291047,2610.0097,2612.2683,2.258600000000115
14291066,2602.4071,2610.1923,7.785200000000259
14291104,2589.7259,2602.6949,12.969000000000051
14291130,2590.0441,2598.667,8.622899999999845
14291265,2605.2937,2610.7615,5.467799999999897
14291324,2619.5434,2621.7482,2.2047999999999774
14291438,2607.9231,2610.8089,2.8858000000000175
14291558,2608.855,2611.729,2.8739999999997963
14291634,2617.1631,2631.3187,14.155599999999595
14291681,2650.8074,2650.8295,0.02209999999968204
14291684,2650.8295,2650.8295,0.0
14292027,2602.4894,2615.8048,13.315399999999954
14292038,2602.6885,2602.6885,0.0
14292519,2615.4809,2617.0838,1.6028999999998632
14292944,2611.3651,2620.9593,9.5942
14293122,2603.7098,2604.8614,1.1515999999996893
14293148,2604.4972,2604.6235,0.1263000000003558
14293263,2615.4801,2625.5348,10.054699999999684
14293307,2637.7993,2643.4323,5.632999999999811
14293419,2636.4729,2636.4729,0.0
14293464,2643.9536,2649.1768,5.223200000000361
14293528,2639.4802,2639.5928,0.11259999999992942
14293667,2624.4376,2628.2333,3.7956999999996697
14293930,2627.8991,2634.9732,7.074099999999817
14294113,2629.3807,2630.977,1.596299999999701
14294219,2636.8786,2638.2327,1.3541000000000167
14294224,2637.0721,2638.2327,1.1606000000001586
14294490,2635.8711,2636.3559,0.48480000000017753
14294770,2646.0804,2652.2311,6.150700000000143
14294810,2634.0466,2635.7921,1.7454999999999927
14294909,2617.031,2622.0938,5.062800000000152
14295035,2617.4095,2619.316,1.9064999999995962
14295127,2669.687,2671.4032,1.716200000000299
14295130,2669.687,2671.4032,1.716200000000299
14295181,2681.205,2698.7455,17.540500000000065
14295198,2704.4701,2712.6795,8.209400000000187
14295213,2712.308,2712.4669,0.15889999999990323
14295304,2734.2544,2734.5366,0.2822000000001026
14295312,2734.067,2749.1731,15.10609999999997
14295407,2768.221,2791.7328,23.51180000000022
14295412,2774.3953,2801.8856,27.490299999999934
14295604,2815.7333,2829.5566,13.823300000000017
14295639,2803.3998,2804.6329,1.2330999999999221
14295839,2812.1772,2813.8761,1.6988999999998668
14296112,2797.0574,2812.0313,14.973899999999958
14296134,2811.926,2818.9727,7.046699999999873
14296164,2818.0863,2818.5785,0.49220000000013897
14296330,2800.6269,2807.1469,6.519999999999982
14296385,2802.524,2803.9859,1.4619000000002416
14296665,2800.3303,2802.4206,2.090299999999843
14296900,2828.3085,2828.5707,0.2622000000001208
14296950,2828.7175,2828.7175,0.0
14297197,2821.1625,2821.2102,0.047700000000077125
14297273,2834.9564,2836.5311,1.5747000000001208
14297374,2866.4047,2925.0494,58.64469999999983
14297384,2880.6471,2950.5476,69.90049999999974
14297389,2880.6471,2950.5476,69.90049999999974
14297392,2880.6471,2942.8795,62.23239999999987
14297457,2901.1966,2907.4554,6.25879999999961
14297464,2896.7384,2896.7384,0.0
14297736,2911.7505,2915.303,3.5524999999997817
14297737,2911.7505,2915.303,3.5524999999997817
14297782,2940.9157,2956.9509,16.035199999999804
14297814,2960.947,2965.3911,4.4440999999997075
14298005,2945.52,2949.2974,3.7773999999999432
14298108,2923.7584,2933.4744,9.715999999999894
14298279,2924.8083,2928.4192,3.610899999999674
14298456,2915.0949,2915.3203,0.22539999999980864
14298544,2916.1175,2916.8159,0.6984000000002197
14298677,2893.4577,2904.0719,10.614199999999983
14298804,2897.74,2901.7724,4.032400000000052
14299057,2920.6364,2920.9967,0.3603000000002794
14299315,2914.8899,2921.4806,6.590699999999742
14299380,2894.9267,2897.8159,2.8892000000000735
14299526,2905.9061,2906.1225,0.2163999999997941
14299586,2908.9934,2910.6116,1.6182000000003427
14299851,2919.4957,2920.8584,1.3627000000001317
14299871,2918.8164,2920.6633,1.846900000000005
14300141,2919.1604,2925.073,5.912599999999657
14300297,2903.0346,2911.9366,8.902000000000044
14300427,2894.6863,2898.0497,3.3634000000001834
14300448,2893.6103,2893.9393,0.32900000000017826
14300501,2863.8287,2867.2766,3.447900000000118
14300702,2900.8293,2910.5983,9.769000000000233
14300708,2904.9239,2910.5983,5.6744000000003325
14300952,2897.2305,2897.9071,0.6765999999997803
14301052,2909.7741,2911.3909,1.6167999999997846
14301092,2936.4578,2943.9612,7.503400000000056
14301123,2943.9964,2944.1482,0.15180000000009386
14301189,2928.7436,2929.0926,0.34900000000016007
14301256,2933.7322,2937.1673,3.4351000000001477
14301318,2974.5465,2978.5263,3.9798000000000684
14301322,2974.5465,2978.5263,3.9798000000000684
14301438,2993.7447,3013.7992,20.054499999999734
14301518,3010.1458,3025.6225,15.476700000000164
14301535,3022.0972,3025.5135,3.4162999999998647
14301582,3025.8927,3026.6188,0.726100000000315
14301712,2979.5911,2992.0307,12.4395999999997
14301796,2978.8028,2979.1738,0.3710000000000946
14301806,2974.5849,2979.0632,4.4783000000002176
14301819,2974.8501,2979.1954,4.345299999999952
14302007,2954.9384,2965.9019,10.96349999999984
14302040,2934.272,2945.9501,11.678100000000086
14302063,2940.7496,2940.9718,0.2221999999997024
14302236,2923.8904,2924.3167,0.4262999999996282
14302244,2923.8728,2927.7771,3.9042999999996937
14302333,2911.7734,2913.2657,1.4922999999998865
14302345,2907.43,2913.0524,5.622400000000198
14302369,2906.2691,2910.3878,4.11869999999999
14302457,2918.0819,2924.3714,6.289499999999862
14302594,2943.3027,2949.0904,5.787699999999859
14302601,2940.8989,2951.9804,11.081499999999778
14302659,2922.1851,2932.4174,10.232299999999668
14302789,2937.9848,2947.8665,9.88169999999991
14302857,2947.0886,2950.4856,3.3969999999999345
14302993,2961.4041,2969.3553,7.951199999999972
14303122,2952.8197,2954.1743,1.3546000000001186
14303128,2949.3874,2954.1881,4.800699999999779
14303341,2960.0751,2962.3503,2.2752000000000407
14303403,2965.2834,2969.6099,4.326500000000124
14303511,2950.9128,2956.285,5.372199999999793
14303672,2946.5917,2946.9007,0.30900000000019645
14303928,2961.3277,2964.2397,2.912000000000262
14303973,2973.2646,2978.5239,5.259300000000167
14304236,2965.1885,2965.2535,0.06499999999959982
14304394,2945.0311,2952.9375,7.906399999999849
14304411,2941.4067,2941.5911,0.18440000000009604
14304512,2933.1062,2933.1994,0.093199999999797
14304587,2947.9247,2947.9479,0.02320000000008804
14304640,2927.87,2933.3378,5.467799999999897
14304686,2925.0059,2927.746,2.740099999999984
14304777,2926.5565,2926.7003,0.1437999999998283
14304799,2925.8413,2927.2919,1.4506000000001222
14305022,2924.2652,2929.4094,5.144200000000183
14305056,2935.643,2945.5072,9.864199999999983
14305211,2975.5193,2986.3444,10.82510000000002
14305215,2984.3963,2986.3444,1.9481000000000677
14305226,2982.7564,2984.4637,1.7072999999995773
14305282,3025.9428,3027.5986,1.6557999999999993
14305295,3026.0897,3026.7422,0.6525000000001455
14305303,3025.8283,3026.1977,0.3694000000000415
14305573,3000.9382,3002.7863,1.8481000000001586
14305715,2986.66,2986.7151,0.05510000000003856
14305830,2992.8681,2997.6805,4.812399999999798
14305865,2999.17,2999.5129,0.3429000000000997
14305979,2982.3862,2985.3399,2.953700000000026
14306111,2970.397,2971.6807,1.2836999999999534
14306114,2970.397,2970.9811,0.5841000000000349
14306181,2962.3278,2965.7178,3.3899999999998727
14306345,2972.2447,2981.7985,9.553799999999683
14306374,2972.5622,2973.99,1.4277999999999338
14306474,2991.4322,2993.8817,2.4494999999997162
14306610,2980.2772,2989.5353,9.258100000000013
14306884,2993.8122,2994.5287,0.7164999999999964
14307079,3015.5506,3016.0182,0.4675999999999476
14307156,3009.99,3013.0981,3.108100000000377
14307223,2997.5905,2998.9849,1.3944000000001324
14307427,2996.0494,2998.1677,2.11830000000009
14307532,3006.4144,3017.5665,11.152099999999791
14307561,2990.3284,2993.5627,3.2343000000000757
14307591,2967.8627,2987.6538,19.791099999999915
14307735,2986.0187,2986.7185,0.6997999999998683
14307827,2968.606,2977.2987,8.692699999999604
14307853,2940.469,2951.3492,10.880200000000059
14307917,2938.052,2946.7758,8.723799999999756
14308015,2937.8217,2940.2143,2.3926000000001295
14308055,2953.2482,2954.6546,1.4063999999998487
14308167,2954.0846,2960.9183,6.833699999999681
14308243,3014.2789,3017.986,3.707100000000082
14308247,3016.0614,3017.986,1.9245999999998276
14308286,3009.8626,3010.8493,0.986699999999928
14308359,2954.7725,2963.5453,8.772800000000188
14308371,2960.1963,2960.8606,0.664299999999912
14308538,2956.6561,2964.7277,8.071599999999762
14308544,2956.6448,2964.6358,7.9909999999999854
14308713,2969.5246,2970.6473,1.1226999999998952
14308794,2969.5708,2970.2475,0.6766999999999825
14308875,2962.9905,2970.9921,8.001600000000053
14309088,2950.6109,2959.6549,9.043999999999869
14309311,2942.395,2942.7463,0.3512999999998101
14309362,2927.9164,2930.7416,2.825199999999768
14309387,2927.2227,2927.761,0.538300000000163
14309625,2934.8388,2937.922,3.0832000000000335
14309905,2939.3705,2939.4415,0.07099999999991269
14310140,2946.845,2946.9958,0.15080000000034488
14310180,2975.2845,2975.2845,0.0
14310397,2969.8315,2969.9038,0.07230000000026848
14310618,2957.5217,2957.5217,0.0
14310640,2954.0367,2956.0857,2.048999999999978
14310689,2947.0624,2947.3888,0.32640000000037617
14310887,2954.7927,2958.3707,3.5779999999999745
14310920,2957.9009,2960.8492,2.9483000000000175
14311017,2952.407,2955.9507,3.543699999999717
14311171,2941.8808,2942.2571,0.37629999999990105
14311350,2924.7349,2930.2157,5.480800000000272
14311442,2921.5722,2924.8146,3.2424000000000888
14311663,2900.4073,2900.7411,0.3338000000003376
14311718,2895.8312,2896.2397,0.40850000000000364
14311971,2889.1596,2900.0351,10.875500000000102
14311972,2889.1596,2900.0351,10.875500000000102
14312051,2902.3262,2907.4043,5.078100000000177
14312258,2896.2666,2904.1592,7.8926000000001295
14312359,2872.1104,2883.9398,11.829400000000078
14312442,2898.7306,2901.0202,2.289600000000064
14312512,2901.8123,2907.1728,5.3604999999997744
14312788,2911.4525,2911.4525,0.0
14312813,2906.6939,2907.3966,0.7026999999998225
14313071,2901.4408,2904.9795,3.5387000000000626
14313340,2891.9431,2891.9431,0.0
14313351,2891.9431,2891.9431,0.0
14313589,2901.1336,2902.4329,1.2992999999996755
14313606,2900.888,2901.2638,0.37580000000025393
14313747,2913.3087,2924.3884,11.079699999999775
14313851,2919.1927,2920.9626,1.7698999999997795
14314098,2915.5589,2919.7081,4.149199999999837
14314390,2919.6182,2920.7362,1.1179999999999382
14314590,2893.5552,2912.6955,19.140300000000025
14314629,2883.6197,2886.11,2.490299999999934
14314636,2883.6197,2886.11,2.490299999999934
14314744,2850.7496,2869.8378,19.088199999999688
14314765,2848.1187,2851.8091,3.690399999999954
14314858,2834.2502,2838.7325,4.482300000000123
14314944,2828.6674,2830.9521,2.284700000000157
14315002,2823.9269,2824.4428,0.5158999999998741
14315081,2827.6859,2829.5777,1.8917999999998756
14315212,2826.9534,2827.2799,0.3265000000001237
14315236,2821.5541,2821.558,0.0039000000001578883
14315386,2793.3093,2806.5323,13.222999999999956
14315441,2818.8605,2823.8609,5.000400000000354
14315514,2822.4433,2824.5709,2.127600000000257
14315528,2822.9046,2824.6016,1.6970000000001164
14315784,2818.5237,2818.5683,0.04459999999971842
14316049,2810.524,2810.7332,0.2092000000002372
14316570,2796.0985,2796.1134,0.014900000000125146
14316573,2796.1332,2796.1332,0.0
14316611,2832.5483,2833.9481,1.3998000000001412
14316723,2831.4432,2833.0825,1.639299999999821
14316843,2832.3236,2835.4158,3.092200000000048
14317102,2836.5379,2836.6779,0.14000000000032742
14317189,2820.7301,2823.53,2.7998999999999796
14317341,2743.3852,2762.783,19.397799999999734
14317353,2730.916,2750.4609,19.54489999999987
14317369,2730.9177,2733.1757,2.257999999999811
14317405,2733.1551,2733.3568,0.2017000000000735
14317442,2698.1298,2703.5815,5.451699999999619
14317639,2722.1429,2727.1523,5.009400000000369
14317707,2725.5089,2730.8642,5.35530000000017
14317898,2728.5492,2728.8852,0.3360000000002401
14318010,2720.6156,2721.2921,0.6765000000000327
14318150,2720.185,2723.453,3.268000000000029
14318337,2712.7241,2720.9493,8.225200000000314
14318397,2719.7627,2720.2326,0.46989999999959764
14318402,2720.1528,2720.8575,0.7047000000002299
14318660,2718.6415,2718.813,0.1714999999999236
14318661,2718.6415,2718.9158,0.2743000000000393
14318934,2718.4816,2724.1959,5.714300000000094
14319207,2720.2988,2723.5814,3.282600000000002
14319225,2725.7968,2729.2352,3.4384000000000015
14319289,2744.1785,2744.5251,0.346599999999853
14319386,2712.8069,2713.5928,0.7858999999998559
14319393,2712.8069,2730.3791,17.572200000000066
14319409,2730.3242,2737.5986,7.274399999999787
14319499,2733.9478,2735.6947,1.746900000000096
14319768,2728.1158,2735.0672,6.951399999999921
14319989,2747.0034,2749.1356,2.1322000000000116
14320042,2745.8449,2747.1127,1.2678000000000793
14320292,2751.5055,2751.5159,0.010399999999663123
14320456,2732.529,2732.5884,0.05940000000009604
14320586,2726.9864,2727.0013,0.014900000000125146
14320862,2721.7313,2726.9589,5.227600000000166
14320947,2716.6538,2716.8312,0.1774000000000342
14321092,2685.5723,2692.7462,7.173900000000231
14321124,2681.9409,2682.397,0.4560999999998785
14321146,2683.4475,2711.9325,28.484999999999673
14321166,2702.2422,2702.9796,0.7373999999999796
14321252,2673.7429,2689.3545,15.611599999999726
14321452,2676.8788,2678.9957,2.116899999999987
14321535,2652.839,2663.3442,10.505200000000059
14321678,2667.4246,2674.4503,7.025700000000143
14321722,2672.8367,2682.5179,9.68119999999999
14322009,2688.8734,2695.9393,7.065900000000056
14322258,2678.2735,2680.5356,2.2621000000003733
14322323,2639.0558,2663.5287,24.472899999999754
14322342,2637.4193,2640.1028,2.6835000000000946
14322489,2621.0798,2637.3341,16.254300000000057
14322514,2627.7304,2628.1325,0.4021000000002459
14322618,2601.3844,2614.0919,12.707499999999982
14322787,2609.4581,2614.872,5.413900000000012
14323045,2616.6091,2621.1218,4.512699999999768
14323150,2603.7623,2604.1205,0.3582000000001244
14323198,2579.4781,2587.4136,7.935500000000047
14323310,2606.0328,2608.4499,2.4171000000001186
14323445,2610.753,2612.2374,1.4843999999998232
14323583,2623.3678,2624.1028,0.7350000000001273
14323793,2605.1994,2605.4356,0.2361999999998261
14323828,2603.8985,2603.9317,0.03320000000030632
14324091,2605.2888,2607.6333,2.344500000000153
14324093,2605.2888,2607.63,2.341200000000299
14324349,2614.8384,2614.8384,0.0
14324521,2619.5701,2621.5672,1.9971000000000458
14324600,2623.909,2624.6199,0.7109000000000378
14324873,2620.2367,2623.4909,3.254199999999855
14324879,2620.2367,2623.5247,3.288000000000011
14325128,2621.5962,2626.7068,5.110599999999977
14325381,2626.5254,2626.5254,0.0
14325543,2631.4214,2631.4272,0.005799999999908323
14325646,2635.1805,2635.1805,0.0
14325668,2634.4572,2635.1297,0.6725000000001273
14325863,2643.4876,2643.4966,0.009000000000014552
14325908,2647.0385,2647.0385,0.0
14325926,2646.3113,2647.1107,0.7994000000003325
14326176,2648.8223,2650.6242,1.801900000000387
14326461,2641.1309,2644.4031,3.2721999999998843
14326715,2652.3991,2652.4904,0.09130000000004657
14326837,2657.9124,2663.5385,5.626099999999951
14326980,2663.3182,2664.9766,1.6583999999998014
14326983,2663.3182,2664.9766,1.6583999999998014
14327041,2648.6044,2649.5088,0.904399999999896
14327259,2641.0727,2642.0578,0.9850999999998749
14327527,2642.153,2653.0893,10.936300000000301
14327798,2637.9195,2650.0905,12.170999999999822
14328005,2658.5187,2671.2319,12.713200000000143
14328027,2674.626,2674.8221,0.1960999999996602
14328062,2666.5181,2669.8566,3.3385000000002947
14328346,2668.1466,2673.6257,5.479100000000017
14328620,2662.0162,2666.0252,4.0090000000000146
14328904,2671.1616,2671.4311,0.26949999999987995
14329178,2672.9943,2675.0363,2.042000000000371
14329462,2666.4425,2667.1102,0.667699999999968
14329698,2660.5915,2670.48,9.888500000000022
14329960,2657.7969,2664.8782,7.081300000000283
14330227,2665.9696,2668.3823,2.4127000000003136
14330507,2668.3091,2668.3091,0.0
14330780,2656.7614,2664.997,8.235599999999977
14330976,2648.72,2652.7031,3.983100000000377
14330995,2648.939,2649.6111,0.6721000000002277
14331048,2650.2485,2650.2494,0.0009000000000014552
14331054,2645.3845,2650.2494,4.864900000000034
14331087,,,
14331263,2648.0492,2649.015,0.9657999999999447
14331320,2648.2177,2648.2298,0.01209999999991851
14331368,2648.246,2653.8021,5.5560999999997875
14331606,2652.8059,2652.8059,0.0
14331874,2652.0634,2652.0634,0.0
14332129,2644.5942,2649.1223,4.528099999999995
14332148,2646.5223,2648.6578,2.1354999999998654
14332380,2640.7003,2640.7003,0.0
14332511,2628.3063,2630.5121,2.2057999999997264
14332643,2619.3722,2619.5972,0.2250000000003638
14332694,2599.2784,2600.2929,1.0144999999997708
14332912,2603.8418,2604.6499,0.8080999999997402
14332917,2603.571,2604.6494,1.0783999999998741
14333173,2602.2889,2602.3568,0.06790000000000873
14333444,2613.3728,2613.7368,0.36400000000003274
14333445,2613.3879,2613.7368,0.3488999999999578
14333566,2637.4398,2637.8942,0.45440000000007785
14333724,2635.6627,2638.6086,2.945900000000165
14333874,2630.0026,2633.4178,3.415200000000368
14334009,2626.7864,2626.8569,0.07050000000026557
14334014,2626.8447,2626.8569,0.012200000000120781
14334117,2620.3775,2620.4473,0.06979999999975917
14334261,2620.242,2624.3824,4.140399999999772
14334352,2639.2396,2646.198,6.958399999999983
14334523,2638.2791,2645.1701,6.890999999999622
14334527,2638.2791,2638.3177,0.0385999999998603
14334777,2623.0139,2631.946,8.932099999999991
14335031,2625.2657,2628.8305,3.5648000000001048
14335292,2611.0949,2617.8778,6.782900000000154
14335308,2610.9501,2615.6137,4.66359999999986
14335560,2614.901,2621.3445,6.443500000000313
14335656,2630.444,2630.8996,0.4556000000002314
14335705,2623.3543,2623.7139,0.35960000000022774
14335736,2625.373,2625.373,0.0
14335842,2624.6824,2638.8719,14.189499999999953
14335864,2624.7522,2643.9184,19.166200000000117
14336104,2633.7811,2634.0108,0.22969999999986612
14336158,2612.5023,2614.6352,2.1329000000000633
14336204,2576.8258,2594.6145,17.788700000000063
14336229,2556.8535,2578.0725,21.21900000000005
14336244,2556.9058,2558.8009,1.895100000000184
14336319,2552.4878,2556.8442,4.3564000000001215
14336380,2548.7443,2553.9658,5.2215000000001055
14336445,2533.7019,2537.1077,3.4057999999999993
14336623,2531.7729,2535.1278,3.3549000000002707
14336798,2546.3289,2550.817,4.488100000000031
14336898,2550.5969,2555.0476,4.45069999999987
14336975,2549.8291,2553.5032,3.6741000000001804
14337073,2536.59,2537.4535,0.8634999999999309
14337170,2515.8715,2523.5868,7.715299999999843
14337187,2514.2283,2516.7557,2.5273999999999432
14337192,2514.1872,2514.8062,0.6190000000001419
14337371,2521.0366,2523.8242,2.7876000000001113
14337470,2526.7419,2527.8438,1.1019000000001142
14337493,2526.5193,2526.5193,0.0
14337720,2530.1428,2530.1541,0.011300000000119326
14337738,2523.3081,2530.7425,7.434399999999641
14337991,2528.2575,2529.1246,0.8670999999999367
14338280,2534.1522,2534.3463,0.19410000000016225
14338517,2521.6985,2527.0225,5.324000000000069
14338531,2522.3444,2523.8179,1.4735000000000582
14338552,2520.7864,2523.7403,2.953899999999976
14338768,2523.5446,2524.02,0.47539999999980864
14338827,2536.6153,2538.1613,1.5460000000002765
14339003,2532.6528,2535.3618,2.7090000000002874
14339285,2528.2251,2534.6329,6.407799999999952
14339546,2535.7342,2535.8033,0.06910000000016225
14339552,2535.6981,2535.6984,0.0003000000001520675
14339610,2550.016,2550.6118,0.5958000000000538
14339734,2564.8335,2566.2001,1.3665999999998348
14339819,2562.0869,2568.6124,6.525500000000193
14339839,2562.0757,2564.3535,2.2778000000002976
14339910,2576.6875,2577.2855,0.5979999999999563
14340009,2596.621,2607.4095,10.788500000000113
14340031,2611.671,2612.046,0.375
14340095,2617.8028,2620.705,2.9021999999999935
