blockNumber,wd_min,wd_max,wd_difference
13307635,3090.8204,3091.5503,0.7298999999998159
13307698,3073.0022,3073.1569,0.15470000000004802
13307883,3076.0149,3076.3523,0.3373999999998887
13308159,3066.7521,3066.8455,0.0933999999997468
13308164,3066.7521,3067.2686,0.5164999999997235
13308239,3068.0353,3073.0578,5.022500000000036
13308346,3091.303,3104.4625,13.159500000000207
13308353,3087.4209,3104.645,17.224099999999908
13308371,3077.382,3078.6082,1.2262000000000626
13308415,,,
13308448,3051.936,3059.1537,7.217699999999695
13308539,3049.5872,3050.0279,0.44070000000010623
13308742,3049.2198,3053.3526,4.132800000000316
13308800,3051.429,3051.6857,0.2566999999999098
13308911,,,
13308965,3022.8376,3028.4182,5.580600000000231
13308989,2993.9922,2994.8493,0.8570999999997184
13309011,2995.0729,2995.3302,0.25729999999975917
13309066,3004.9227,3009.7958,4.873099999999795
13309271,3000.7637,3003.1528,2.389099999999871
13309297,3000.9096,3001.533,0.6233999999999469
13309367,3000.2256,3000.7223,0.4966999999996915
13309563,2997.4869,2998.9061,1.4192000000002736
13309566,2997.6767,2997.7485,0.07180000000016662
13309855,3002.3843,3002.3843,0.0
13309887,2974.8811,2974.8811,0.0
13309892,,,
13310019,2976.1374,2976.7867,0.6493000000000393
13310026,2976.1374,2976.3753,0.2379000000000815
13310115,2966.8864,2969.2837,2.3973000000000866
13310371,2971.635,2972.2772,0.6421999999997752
13310398,2985.0144,2985.0144,0.0
13310678,,,
13310696,,,
13310796,2988.495,2988.5374,0.042400000000270666
13310840,2971.3052,2972.1295,0.8243000000002212
13310901,2942.9718,2949.409,6.437200000000303
13310968,2938.6569,2939.3227,0.6658000000002176
13310994,2908.9537,2918.4208,9.467099999999846
13311149,2939.6814,2939.7554,0.07400000000006912
13311257,2935.7203,2935.7203,0.0
13311291,2908.6118,2917.1846,8.572799999999916
13311407,2926.5921,2932.2023,5.610200000000077
13311484,2938.7405,2938.7405,0.0
13311488,2938.7405,2938.7405,0.0
13311719,2934.8311,2934.9876,0.15650000000005093
13312006,,,
13312139,,,
13312275,2959.8054,2960.6351,0.8296999999997752
13312386,2952.283,2953.3807,1.097700000000259
13312564,2945.6419,2945.7035,0.061599999999998545
13312752,2932.1226,2938.0716,5.949000000000069
13312801,2916.1161,2916.7963,0.6801999999997861
13312808,2916.1161,2920.7916,4.675499999999829
13312937,2897.0162,2899.6817,2.6655000000000655
13313074,2890.831,2891.223,0.3919999999998254
13313086,2891.223,2891.3725,0.14949999999998909
13313117,2887.855,2887.855,0.0
13313159,2920.2626,2924.6255,4.3629000000000815
13313230,2891.1834,2891.1834,0.0
13313299,2906.0953,2906.0953,0.0
13313326,2905.848,2905.848,0.0
13313368,2900.8512,2900.8512,0.0
13313457,2910.6222,2917.1397,6.517500000000382
13313586,2919.2454,2923.663,4.4176000000002205
13313623,2902.5223,2912.2354,9.71309999999994
13313650,2903.5689,2905.8699,2.300999999999931
13313831,,,
13313946,2914.0146,2914.0146,0.0
13314897,2869.4156,2874.0645,4.64890000000014
13314913,2862.7596,2868.864,6.104400000000169
13315167,2843.1603,2843.4925,0.33219999999982974
13315290,2865.9221,2866.3407,0.4186000000004242
13315401,2825.6293,2837.8156,12.186299999999846
13315426,2825.2165,2825.2321,0.015600000000176806
13315545,,,
13315601,2821.1137,2821.2159,0.1022000000002663
13315732,,,
13315794,2820.8686,2821.1399,0.2713000000003376
13315896,2826.6285,2828.1188,1.4903000000003885
13315958,,,
13315984,,,
13316246,2829.9047,2834.634,4.7292999999999665
13316263,,,
13316299,2842.6611,2847.8779,5.216800000000148
13316315,2863.3869,2877.7131,14.326199999999972
13316371,2877.4293,2877.4293,0.0
13316502,2865.2814,2865.5101,0.22870000000011714
13316634,2872.8649,2873.1034,0.23849999999993088
13316769,2872.8405,2872.8405,0.0
13316895,2863.5992,2865.0594,1.4601999999999862
13317056,2847.7485,2848.0121,0.26359999999976935
13317243,2822.7633,2827.1746,4.4112999999997555
13317265,2798.9502,2822.7856,23.835399999999936
13317295,2802.1798,2802.1798,0.0
13317322,2801.8713,2801.8713,0.0
13317377,2817.6345,2819.2202,1.585700000000088
13317408,2796.2204,2800.3239,4.103499999999713
13317468,2828.4822,2828.4822,0.0
13317490,2835.0499,2840.6066,5.556700000000092
13317510,2848.5058,2848.5058,0.0
13317608,,,
13317697,2855.5059,2861.0176,5.511700000000019
13317806,2842.3118,2842.3312,0.019400000000132422
13317878,,,
13317922,2852.1093,2856.5729,4.463600000000042
13318030,2864.3175,2869.1989,4.881399999999758
13318148,2875.4805,2875.4805,0.0
13318254,,,
13318385,2873.7047,2873.7669,0.06220000000030268
13318417,2890.3132,2945.7424,55.42920000000004
13318474,,,
13318681,2914.0174,2914.1251,0.10770000000002256
13318686,2914.0878,2914.1251,0.037300000000414
13318786,2899.0091,2899.1005,0.09139999999979409
13318947,2907.5111,2907.5111,0.0
13319221,2916.0738,2916.0738,0.0
13319453,2924.1095,2924.3358,0.2262999999998101
13319485,2923.7722,2923.9591,0.1869000000001506
13319489,2923.3552,2923.9454,0.5902000000000953
13319727,2918.1523,2918.635,0.48270000000002256
13319810,2901.472,2903.4229,1.9508999999998196
13319982,2900.3298,2904.1476,3.8177999999998065
13320002,2915.8566,2933.5061,17.64949999999999
13320009,,,
13320051,2926.1533,2926.1533,0.0
13320056,2926.1533,2926.1533,0.0
13320243,2931.8081,2931.8081,0.0
13320506,2921.1664,2929.247,8.080599999999777
13320725,2898.8913,2902.8431,3.9518000000002758
13320788,2907.3507,2907.3949,0.04419999999981883
13321041,,,
13321162,2917.2526,2917.2526,0.0
13321305,2921.5435,2922.0889,0.5453999999999724
13321507,2901.058,2911.4747,10.416700000000219
13321528,2864.0431,2865.3969,1.3538000000003194
13321537,2865.1288,2865.5188,0.38999999999987267
13321599,2862.7399,2863.2045,0.4645999999997912
13321743,,,
13321883,2849.5491,2849.5491,0.0
13322078,2835.0192,2835.0192,0.0
13322124,,,
13322133,2820.9877,2821.2127,0.22499999999990905
13322416,2819.5184,2819.5184,0.0
13322686,2816.8904,2817.2909,0.40049999999973807
13322778,2788.8155,2791.3353,2.519800000000032
13322986,2828.2402,2828.2402,0.0
13323008,2826.7764,2828.0153,1.2388999999998305
13323050,2810.9958,2810.9958,0.0
13323218,,,
13323425,,,
13323741,,,
13323837,,,
13323953,2893.2248,2898.4545,5.229699999999866
13323967,2898.037,2906.0339,7.996900000000096
13323988,2915.2256,2919.2044,3.9787999999998647
13324020,2925.0805,2928.4801,3.3996000000001914
13324083,2946.1705,2947.3487,1.1781999999998334
13324108,2972.9158,2972.9158,0.0
13324113,,,
13324144,2964.5919,2972.5694,7.977499999999964
13324280,2963.2971,2965.555,2.2579000000000633
13324408,,,
13324556,,,
13324694,2972.5903,2980.6736,8.083300000000236
13324717,2993.2757,2993.2757,0.0
13324768,,,
13324777,3015.327,3018.6458,3.3187999999995554
13324813,3035.2007,3035.2179,0.01720000000022992
13325101,3023.785,3024.0743,0.2893000000003667
13325108,,,
13325169,3023.5781,3023.7028,0.12469999999984793
13325363,3030.4191,3049.5468,19.127700000000004
13325629,3025.8041,3025.9695,0.16540000000031796
13325718,3006.4847,3006.5254,0.04070000000001528
13325898,3003.463,3006.8606,3.397599999999784
13325912,3001.7495,3002.2235,0.47400000000016007
13325986,2981.0435,2981.0435,0.0
13326052,2971.5597,2975.5482,3.9885000000003856
13326129,2969.9465,2970.4241,0.4776000000001659
13326171,2983.8882,2983.8882,0.0
13326383,2980.1914,2980.6558,0.4643999999998414
13326479,2990.3585,2990.3585,0.0
13326568,2982.2408,2982.2542,0.013399999999819556
13326661,2966.4527,2966.4527,0.0
13326946,2955.4149,2956.9049,1.4899999999997817
13327052,2968.462,2974.8836,6.421600000000126
13327140,2989.7042,2997.1321,7.427899999999681
13327157,3003.6632,3015.0409,11.377700000000004
13327195,,,
13327235,3008.1842,3010.5549,2.3706999999999425
13327470,,,
13327516,,,
13327713,2972.8392,2972.8855,0.04629999999997381
13327782,,,
13327845,3000.5903,3000.6369,0.046600000000125874
13327909,2994.2464,3001.0699,6.823499999999967
13327974,2977.9883,2977.9972,0.00889999999981228
13328236,2973.6603,2976.2772,2.616899999999987
13328263,2976.1647,2989.9103,13.745600000000195
13328279,2989.7161,2989.8142,0.09809999999970387
13328399,2991.1144,2991.3417,0.22730000000001382
13328467,2992.4346,2992.8163,0.3816999999999098
13328491,,,
13328724,3015.1017,3023.7877,8.685999999999694
13328738,3028.1388,3029.427,1.2881999999999607
13328779,3040.2566,3040.5202,0.26359999999976935
13328785,3040.2566,3040.2566,0.0
13328885,3036.1338,3036.9146,0.7807999999999993
13329021,3014.077,3015.1542,1.0771999999997206
13329064,3006.1182,3006.327,0.2088000000003376
13329280,2972.9882,2982.6613,9.673100000000431
13329312,2973.2194,2974.4389,1.2195000000001528
13329390,,,
13329423,2977.0406,2977.0436,0.003000000000156433
13329558,2996.9223,2997.136,0.21369999999978972
13329579,2996.5018,2997.1523,0.6505000000001928
13329826,3011.5753,3011.5753,0.0
13329921,2989.516,2994.7143,5.1983000000000175
13330015,,,
13330129,3008.2249,3014.1182,5.893299999999726
13330414,3007.9975,3007.9975,0.0
13330568,3010.0532,3016.9703,6.917100000000119
13330629,3015.9693,3016.3972,0.4278999999996813
13330746,3015.0295,3015.0295,0.0
13330847,,,
13330880,,,
13331079,3004.728,3004.728,0.0
13331115,2990.4347,2990.4738,0.03910000000041691
13331149,2996.6847,2996.7201,0.03540000000020882
13331414,3000.8826,3000.8826,0.0
13331611,3003.0116,3014.6747,11.663100000000213
13331680,3015.2211,3015.2661,0.04499999999961801
13331944,3019.6559,3019.6625,0.0065999999997075065
13332075,3066.3701,3067.6969,1.326799999999821
13332083,3066.7646,3067.0477,0.28310000000010405
13332157,3078.4332,3078.917,0.4837999999999738
13332226,3085.1687,3086.762,1.5932999999999993
13332236,3085.1908,3088.9557,3.764900000000125
13332308,3101.7031,3101.7031,0.0
13332345,3107.3002,3107.371,0.07079999999996289
13332487,3109.887,3113.3947,3.5076999999996588
13332744,3120.3958,3120.3958,0.0
13332894,3139.9818,3188.503,48.521200000000135
13332907,3171.8591,3181.8418,9.982700000000023
13332924,3180.6954,3181.0578,0.3623999999999796
13332945,3204.5689,3237.0447,32.47579999999971
13332950,3222.4988,3237.0447,14.545900000000074
13333005,3210.9435,3211.4642,0.5207000000000335
13333145,3230.6187,3230.6388,0.02010000000018408
13333280,3238.2721,3238.2783,0.006199999999807915
13333338,3266.3551,3266.9756,0.6204999999999927
13333512,3230.536,3230.536,0.0
13333568,3233.2123,3233.4955,0.28319999999985157
13333794,3212.3726,3217.0465,4.673899999999776
13333855,3209.9088,3209.9304,0.021600000000034925
13334091,3189.2923,3196.0215,6.729199999999764
13334205,3214.4541,3214.4541,0.0
13334359,3228.1954,3228.4457,0.25030000000015207
13334415,3228.1465,3228.1465,0.0
13334555,3255.0921,3255.0921,0.0
13334689,3258.2203,3265.7107,7.490400000000136
13334725,3266.8252,3266.8383,0.013099999999667489
13334932,3272.0038,3272.9467,0.9429000000000087
13334956,3271.7033,3273.1357,1.4323999999996886
13335172,3283.483,3287.0214,3.5383999999999105
13335220,,,
13335886,3320.0858,3320.0858,0.0
13336008,3321.4938,3325.0576,3.563799999999901
13336176,,,
13336195,3291.431,3291.431,0.0
13336280,,,
13336559,3298.1894,3298.3209,0.13149999999995998
13336628,3291.4114,3291.462,0.05060000000003129
13336801,,,
13336846,3304.8292,3304.8292,0.0
13336883,3324.1968,3332.2912,8.09439999999995
13337004,3306.9601,3314.4617,7.501600000000053
13337037,3307.8042,3307.9798,0.1756000000000313
13337307,3297.8603,3303.3599,5.4996000000001
13337474,3279.3299,3279.3299,0.0
13337595,,,
13337857,,,
13337994,3288.9859,3289.2034,0.21749999999974534
13338120,3288.3919,3288.3919,0.0
13338372,,,
13338628,3283.1234,3283.1234,0.0
13338661,3282.0794,3288.7226,6.643199999999979
13338681,3286.3888,3286.3888,0.0
13338923,3272.0955,3272.1045,0.009000000000014552
13338966,,,
13338999,3284.7079,3285.0054,0.29750000000012733
13339079,,,
13339185,3303.6096,3308.092,4.482400000000325
13339355,3291.3249,3291.4693,0.14440000000013242
13339448,3289.9936,3290.1109,0.11730000000034124
13339696,3289.1478,3289.1622,0.014400000000023283
13339969,3298.412,3298.6268,0.21480000000019572
13340204,3317.5598,3333.9539,16.39409999999998
13340228,3313.2335,3313.2335,0.0
13340443,,,
13340487,3347.4705,3361.826,14.35550000000012
13340514,3369.8771,3370.6371,0.7599999999997635
13340777,3385.6232,3387.4036,1.7804000000000997
13340957,3412.3961,3412.3961,0.0
13341303,3431.0153,3431.0153,0.0
13341588,3434.1206,3434.1206,0.0
13341878,3452.946,3452.946,0.0
13341904,3452.9964,3452.9964,0.0
13342001,3432.041,3441.3246,9.283599999999751
13342140,,,
13342438,3436.2217,3439.3822,3.1604999999999563
13342501,,,
13342636,3444.0727,3444.2041,0.1313999999997577
13342698,3435.1867,3442.0933,6.9065999999997985
13342735,3434.9528,3434.982,0.029199999999946158
13342828,3397.4576,3398.8455,1.3878999999997177
13342832,,,
13342945,3381.6284,3381.6284,0.0
13342989,3400.8064,3400.8064,0.0
13343125,3386.4009,3386.4009,0.0
13343188,3354.6824,3363.9939,9.311499999999796
13343204,3358.0393,3358.0693,0.03000000000020009
13343326,3366.2556,3366.2556,0.0
13343466,3384.7677,3384.8481,0.08040000000028158
13343552,3407.7421,3407.7421,0.0
13343738,3405.3978,3405.3978,0.0
13343839,3394.0004,3394.0004,0.0
13343977,3394.1014,3394.9911,0.8897000000001754
13344225,3393.3002,3393.9741,0.6738999999997759
13344396,3416.8402,3416.8402,0.0
13344475,3414.2888,3414.2994,0.010600000000067666
13344739,3412.4348,3412.7088,0.2739999999998872
13344887,3398.4147,3398.4147,0.0
13344977,3401.0524,3401.0598,0.007399999999961437
13344999,3401.9973,3402.3061,0.3087999999997919
13345164,3402.9427,3403.0059,0.06320000000005166
13345241,3402.7172,3403.4993,0.7820999999999003
13345324,3383.718,3384.7345,1.0165000000001783
13345528,3383.7708,3383.7798,0.009000000000014552
13345815,3389.7835,3389.9759,0.19239999999990687
13345920,3401.8489,3404.8822,3.033300000000054
13346066,3410.4856,3414.9466,4.46100000000024
13346332,3417.1243,3417.515,0.39069999999992433
13346476,3430.3595,3430.411,0.05150000000003274
13346613,3435.3981,3435.5405,0.14240000000017972
13346881,3431.1879,3431.2186,0.030700000000251748
13346888,3430.1255,3430.7708,0.6452999999996791
13347053,3409.8927,3416.0684,6.175700000000234
13347165,3408.625,3408.625,0.0
13347321,3419.2691,3419.2786,0.009500000000116415
13347433,3424.9606,3425.24,0.27939999999989595
13347483,3420.251,3420.3045,0.05349999999998545
13347701,3459.6691,3461.5287,1.859599999999773
13347704,3459.6691,3461.5287,1.859599999999773
13347739,3473.0879,3475.0414,1.9535000000000764
13347971,3472.3427,3472.487,0.14429999999993015
13348249,3475.8828,3477.9254,2.0426000000002205
13348385,,,
13348524,3438.8637,3448.0631,9.199399999999969
13348571,3412.7148,3420.6081,7.893299999999726
13348589,,,
13348778,,,
13348836,3401.4254,3401.4254,0.0
13348968,3423.7626,3423.7626,0.0
13349057,3412.7472,3412.7472,0.0
13349306,3420.8305,3421.8899,1.059400000000096
13349518,3395.2169,3406.214,10.997100000000046
13349571,3379.1492,3395.0806,15.93139999999994
13349615,3371.8619,3375.8556,3.99369999999999
13349713,3386.2911,3386.292,0.0009000000000014552
13349843,3381.873,3382.5356,0.6626000000001113
13349975,3364.929,3366.359,1.4299999999998363
13350102,3363.4697,3363.4697,0.0
13350103,3363.4697,3363.4697,0.0
13350149,3336.9435,3336.9589,0.01540000000022701
13350246,3344.8769,3344.8769,0.0
13350364,3345.0832,3345.0832,0.0
13350589,,,
13350606,3350.5819,3350.7567,0.17479999999977736
13350868,3359.3239,3359.4566,0.1327000000001135
13350970,3353.5767,3356.4972,2.92049999999972
13351118,3348.9077,3348.9298,0.02209999999968204
13351392,3350.2224,3350.2224,0.0
13351415,3373.2071,3374.9715,1.7644000000000233
13351425,3373.2071,3374.9715,1.7644000000000233
13351521,3368.1998,3368.2286,0.028800000000046566
13351605,3341.2194,3342.7155,1.4960999999998421
13351659,3344.2916,3346.9389,2.6473000000000866
13351910,3350.8064,3352.5954,1.7890000000002146
13351935,3350.3965,3350.3965,0.0
13352049,3342.0158,3342.0546,0.0387999999998101
13352190,3336.3389,3336.4151,0.07619999999997162
13352340,3316.3875,3316.3875,0.0
13352436,3318.8917,3319.0357,0.14399999999977808
13352602,3333.9754,3333.9975,0.022100000000136788
13352718,3339.7962,3339.799,0.00279999999975189
13352729,3339.7695,3339.7897,0.020199999999931606
13352804,3357.0349,3357.0349,0.0
13352899,3381.2011,3381.2458,0.04469999999992069
13352905,3381.2011,3381.2458,0.04469999999992069
13353011,3395.2213,3412.0328,16.811499999999796
13353199,3356.7548,3363.4166,6.661799999999857
13353201,3350.0982,3356.7548,6.656600000000253
13353222,3341.8059,3341.9109,0.10500000000001819
13353248,3315.071,3321.6931,6.622100000000046
13353262,3315.4771,3315.4771,0.0
13353296,3291.4388,3291.6613,0.22250000000030923
13353324,3300.6827,3305.207,4.524300000000039
13353476,3322.9829,3323.0487,0.06579999999985375
13353512,3323.5252,3325.5053,1.9800999999997657
13353526,3316.6159,3316.6587,0.04280000000017026
13353580,3338.1036,3338.1331,0.029500000000098225
13353611,3378.3069,3378.3069,0.0
13353663,3377.6045,3379.6195,2.0149999999998727
13353735,3365.659,3367.5582,1.899199999999837
13353775,3370.3081,3370.3081,0.0
13354028,,,
13354082,3403.1687,3403.9245,0.7557999999999083
13354313,,,
13354376,3425.3498,3425.3498,0.0
13354421,3425.338,3425.8271,0.48909999999978027
13354494,3407.6807,3412.7911,5.110400000000027
13354630,3407.8302,3408.0436,0.2134000000000924
13354681,3411.9659,3412.3203,0.35439999999971405
13354896,3396.8074,3396.8651,0.057699999999840657
13355152,3397.1584,3397.382,0.22360000000026048
13355387,,,
13355421,3368.7829,3368.7829,0.0
13355517,,,
13355724,,,
13355812,3387.4252,3387.8964,0.47119999999995343
13355946,3402.4489,3402.4489,0.0
13355964,,,
13356136,,,
13356209,3398.61,3398.61,0.0
13356249,3390.522,3395.8964,5.374400000000151
13356483,3382.3882,3383.2188,0.8306000000002314
13356744,3386.2726,3386.6913,0.4187000000001717
13357006,3377.5351,3378.3173,0.7822000000001026
13357278,3376.2908,3376.3185,0.027699999999640568
13357533,3389.2537,3390.1574,0.9036999999998443
13357839,3391.037,3391.0811,0.044100000000071304
13357866,,,
13358121,3401.3024,3401.733,0.4306000000001404
13358781,3444.6748,3444.6748,0.0
13358918,3446.8668,3446.8668,0.0
13359205,3452.0776,3452.6114,0.533799999999701
13359450,3463.1817,3465.7952,2.613499999999931
13359620,3442.93,3445.8467,2.916700000000219
13359733,,,
13359976,,,
13360242,3424.4518,3424.4875,0.03570000000036089
13360511,3430.3876,3430.6861,0.2984999999998763
13360712,3447.3208,3447.3208,0.0
13360776,3447.9427,3447.9427,0.0
13360873,3453.8924,3462.1332,8.240800000000036
13361036,3477.2032,3484.6418,7.438599999999951
13361128,3500.2215,3500.555,0.3334999999997308
13361301,3521.0898,3521.4148,0.3249999999998181
13361558,3527.7041,3527.7041,0.0
13361789,3509.7306,3509.743,0.012400000000070577
13361808,3509.66,3509.8669,0.20690000000013242
13362085,3517.2315,3517.334,0.10249999999996362
13362324,3524.3734,3524.5349,0.16150000000016007
13362385,3503.5871,3503.717,0.12989999999990687
13362510,3492.1171,3492.9089,0.7917999999999665
13362578,,,
13362603,3492.4019,3493.9159,1.5140000000001237
13362884,3491.3585,3491.3585,0.0
13362983,3483.7712,3497.6439,13.872699999999895
13363155,3490.0971,3490.1506,0.05349999999998545
13363281,3481.8655,3481.8655,0.0
13363430,3473.4162,3473.4162,0.0
13363703,,,
13366036,3582.2194,3586.025,3.8056000000001404
13366074,3583.3077,3583.8212,0.5135000000000218
13366108,3593.4413,3598.1122,4.670900000000074
13366229,,,
13366350,3618.8107,3621.2804,2.4697000000001026
13366448,3597.0636,3597.0636,0.0
13366622,3595.3056,3595.4188,0.11319999999977881
13366710,3581.1014,3588.4569,7.35550000000012
13366883,3579.1136,3579.1136,0.0
13366905,3579.714,3579.714,0.0
13367079,3601.1728,3601.1728,0.0
13367149,3592.9886,3603.6435,10.654899999999998
13367156,3593.761,3593.8071,0.04610000000002401
13367404,3576.8386,3576.8386,0.0
13367702,3578.6646,3578.7392,0.07459999999991851
13367769,3562.3111,3564.049,1.7379000000000815
13367860,3565.1012,3565.1012,0.0
13367954,,,
13368211,3583.6452,3583.6452,0.0
13368510,3584.0395,3584.0395,0.0
13368558,,,
13368604,3557.3929,3558.0519,0.6590000000001055
13368771,3535.1666,3535.1666,0.0
13368820,3532.8833,3533.4082,0.5248999999998887
13368924,3516.4989,3528.0634,11.564499999999953
13368958,3493.9249,3494.4509,0.5259999999998399
13368983,3488.4552,3489.3723,0.9171000000001186
13369014,3501.8753,3506.7027,4.82739999999967
13369034,3515.0566,3515.0566,0.0
13369094,3522.7511,3532.0103,9.259199999999964
13369289,,,
13369310,3536.0186,3536.0186,0.0
13369430,3524.5083,3526.4979,1.9895999999998821
13369556,3522.8027,3523.15,0.3472999999999047
13369560,3522.6166,3522.8043,0.1876999999999498
13369762,3542.2462,3542.3119,0.06570000000010623
13369812,3545.565,3545.8107,0.24569999999994252
13369894,3528.3157,3538.6773,10.361599999999726
13370318,3534.2859,3535.1206,0.8347000000003391
13370478,3541.6608,3541.6608,0.0
13370511,3558.5496,3558.909,0.35940000000027794
13370593,3581.1353,3594.6792,13.543900000000122
13370610,3604.4793,3609.1989,4.7195999999999
13370958,3567.4952,3574.8406,7.345400000000154
13371012,3533.1142,3548.9365,15.822299999999814
13371079,,,
13371103,3556.4773,3556.6207,0.1433999999999287
13371304,3556.9708,3557.9594,0.9886000000001332
13371378,,,
13371462,3569.6679,3574.5459,4.878000000000156
13371687,3566.2068,3566.2068,0.0
13371723,3572.5844,3572.6548,0.07039999999960855
13371843,3558.9156,3558.9438,0.02820000000019718
13371897,3566.1494,3566.207,0.05760000000009313
13371963,3569.0569,3570.1679,1.1109999999998763
13372117,3587.5388,3587.9308,0.3920000000002801
13372144,3612.8326,3623.058,10.225399999999809
13372151,,,
13372186,3623.1993,3626.0542,2.854899999999816
13372353,3582.0373,3611.036,28.9987000000001
13372368,3557.7426,3582.0608,24.31820000000016
13372376,3557.9739,3558.2092,0.23529999999982465
13372448,3553.7658,3554.1253,0.35950000000002547
13372457,3553.775,3553.775,0.0
13372572,3572.3704,3572.4401,0.06970000000001164
13372682,3587.2109,3587.818,0.6071000000001732
13372738,3586.6362,3599.3063,12.670100000000275
13373071,3601.2461,3606.84,5.593900000000303
13373256,3601.8718,3601.9044,0.03260000000000218
13373278,3601.0256,3609.1407,8.115099999999984
13373454,3598.1241,3598.2406,0.11650000000008731
13373505,3574.6556,3593.9253,19.26969999999983
13373803,3607.8121,3609.0779,1.2658000000001266
13373932,3616.195,3616.195,0.0
13374076,3621.8187,3621.8187,0.0
13374160,3641.1389,3641.3905,0.2516000000000531
13374405,,,
13374434,,,
13374581,,,
13374737,3574.8101,3598.0129,23.202800000000025
13374831,,,
13375095,,,
13375118,3597.0553,3597.0553,0.0
13375518,3589.0297,3600.8574,11.827699999999822
13375587,3579.385,3580.4123,1.027299999999741
13375664,3578.4137,3583.5773,5.16359999999986
13375749,3568.7439,3569.0753,0.33140000000003056
13376182,3579.1745,3579.1745,0.0
13376432,,,
13376850,3584.7211,3585.8288,1.1076999999995678
13376972,3599.8151,3600.4099,0.5948000000003049
13376995,3599.9569,3600.2765,0.31959999999980937
13377097,3611.138,3614.0346,2.896600000000035
13377188,3634.8641,3652.0254,17.16130000000021
13377244,3657.0848,3657.4828,0.39800000000013824
13377406,3628.6753,3628.6753,0.0
13377598,3628.2079,3631.4271,3.2192000000000007
13377805,,,
13378044,3622.2947,3627.5511,5.2564000000002125
13378167,3591.2717,3591.2717,0.0
13378327,3604.4988,3606.8859,2.3871000000003733
13378584,,,
13378712,3602.7216,3604.5266,1.805000000000291
13378853,,,
13379029,3634.6186,3634.6186,0.0
13379086,,,
13379120,3617.1245,3620.3171,3.1926000000003114
13379296,3623.8121,3637.3386,13.526499999999942
13379378,,,
13379663,3622.5348,3622.5348,0.0
13379852,3626.7088,3627.5487,0.8398999999999432
13379914,3630.6166,3630.6166,0.0
13380188,3620.1257,3620.2057,0.07999999999992724
13380436,3576.4207,3602.4788,26.05809999999974
13380458,3550.2467,3568.169,17.922299999999723
13380462,3545.2105,3551.7076,6.497100000000046
13380595,3565.7974,3565.7974,0.0
13380710,3564.1259,3564.1259,0.0
13380990,,,
13381130,3569.7926,3569.7926,0.0
13381262,3558.6988,3562.2313,3.5324999999998
13381309,,,
13381461,3570.6601,3570.6601,0.0
13381507,3569.529,3569.529,0.0
13381771,,,
13381833,3557.1427,3557.4164,0.2737000000001899
13381945,,,
13382037,3561.9273,3563.0274,1.1001000000001113
13382310,3575.1614,3575.5527,0.39130000000022847
13382570,3578.5232,3578.5507,0.027499999999690772
13382820,3576.7724,3576.7724,0.0
13382846,,,
13383047,3608.5994,3609.7736,1.174199999999928
13383320,3602.0903,3602.2502,0.15990000000010696
13383342,3602.0348,3602.0348,0.0
13383503,3587.3497,3587.3497,0.0
13383585,3580.9829,3580.9829,0.0
13383602,3581.7676,3581.8192,0.051599999999780266
13384126,3591.0855,3595.3451,4.259599999999864
13384393,3594.9605,3601.084,6.123499999999694
13384670,3598.6259,3599.4373,0.8114000000000487
13384911,,,
13384937,3622.8327,3622.8426,0.009900000000016007
13385185,,,
13385470,,,
13385694,3587.9106,3593.3128,5.4021999999999935
13385732,3587.7516,3588.0249,0.27329999999983556
13385998,3584.0797,3585.9432,1.8635000000003856
13386259,3589.278,3589.278,0.0
13386523,3586.776,3586.9234,0.14740000000028886
13386523,3586.776,3586.9234,0.14740000000028886
13386575,3576.8006,3576.8117,0.01110000000016953
13386808,3573.1787,3573.3845,0.20580000000018117
13386847,,,
13387070,3574.0988,3575.0842,0.9853999999995722
13387117,3577.3949,3578.2664,0.8715000000001965
13387345,3575.8564,3575.9338,0.0773999999996704
13387603,3576.9816,3576.9816,0.0
13387617,3577.8958,3577.8958,0.0
13387861,3575.9262,3576.4951,0.5689000000002125
13387921,3556.257,3556.257,0.0
13387999,3505.4736,3512.096,6.622400000000198
13388016,3509.9947,3510.5762,0.5814999999997781
13388101,3508.0349,3508.5074,0.4724999999998545
13388386,3530.4925,3530.4925,0.0
13388636,3527.361,3527.9079,0.5469000000002779
13388908,3542.8569,3543.1493,0.2923999999998159
13388928,3544.0831,3554.8725,10.789400000000114
13388948,3562.6783,3568.9681,6.289800000000014
13389182,3564.5028,3564.5592,0.05639999999993961
13389282,3586.1027,3586.1027,0.0
13389429,3589.5157,3589.8222,0.3065000000001419
13389610,3581.0598,3581.279,0.21920000000000073
13389704,3578.4475,3581.8789,3.4313999999999396
13389722,3558.0559,3573.7711,15.715200000000095
13389976,3589.4819,3589.7961,0.31419999999980064
13390071,3576.1705,3576.1744,0.003899999999703141
13390229,3563.5202,3563.6721,0.15189999999984138
13390250,3564.8059,3564.8224,0.01650000000017826
13390488,3572.5768,3583.6833,11.106500000000324
13390749,,,
13390847,3547.3156,3547.6897,0.37409999999999854
13390995,3545.4231,3547.3678,1.9447000000000116
13391257,3551.7326,3551.8079,0.07529999999997017
13391269,3551.8706,3551.8706,0.0
13391404,3565.3729,3567.6411,2.268199999999979
13391508,3560.8434,3560.8434,0.0
13391554,3557.9555,3558.2822,0.3267000000000735
13391559,3554.7397,3558.2822,3.542500000000018
13391824,,,
13391995,3543.8507,3545.2238,1.3731000000002496
